Trending 20						
date	x_1	x_2	x_3	x_4	x_5	y
12.02.2019	0,23507110989	0,11739979640	-0,90983275085	-0,59314653842	0,30807419124	-7
19.02.2019	0,23500974408	0,07328412129	-0,89722828495	-0,47089115739	0,27108599517	-1
26.02.2019	-0,24703545431	0,01029132392	-0,90022104099	0,37894809392	-0,06952713867	3
05.03.2019	-0,19858581503	0,00452369233	-0,89008661143	-0,44977935563	-0,00442279586	4
12.03.2019	0,09630734721	0,03224570652	-0,89215509530	-0,52881942678	0,00256854551	5
19.03.2019	-0,02516770730	0,09272888927	-0,89225649595	-0,59145341873	-0,05082788011	4
26.03.2019	-0,01849481886	0,21248446449	-0,88807138459	-0,59582932098	-0,07967312139	2
02.04.2019	0,31749061874	0,34639987464	-0,86947148908	-0,60867539386	-0,07585700965	2
09.04.2019	-0,51158749667	0,36447834025	-0,84027337861	-0,61497393501	-0,07846271751	4
16.04.2019	0,66160895545	0,43939573320	-0,83827346410	-0,57737974112	-0,02443922180	8
23.04.2019	0,70691207235	0,66116862016	-0,84531719434	-0,50464620872	0,02262751745	13
30.04.2019	0,63346809303	0,74781483194	-0,85414042973	-0,42005079136	0,04368198178	17
07.05.2019	0,54295917614	0,72452988392	-0,88329995497	-0,35464357393	0,05557271875	15
14.05.2019	0,52437024857	0,65906727928	-0,87092979891	-0,26305186368	0,01751620336	10
21.05.2019	0,28603922562	-0,43319980074	-0,82745441590	-0,20119975316	0,00164226524	0
28.05.2019	0,08342761875	0,26417016379	-0,72363390769	-0,15529970192	0,00237833422	0
04.06.2019	-0,00052258203	0,07828723806	-0,61433700770	-0,11247698813	0,00566770040	0
11.06.2019	-0,07866681205	0,00321614300	-0,34073896189	-0,13448303447	0,00425479575	0
18.06.2019	-0,24325641844	-0,07196285285	0,09496712922	-0,18464556730	0,04893360419	-2
25.06.2019	-0,39400063756	-0,22468605982	-0,00484076823	-0,25709342830	-0,06657959283	-2
02.07.2019	-0,51925443651	-0,48280012222	0,04493068896	-0,24218417277	-0,18821028365	0
09.07.2019	-0,64293841268	-0,70564081914	-0,17677732266	-0,16420302093	-0,35661870732	1
16.07.2019	-0,71649745811	-0,79518024311	0,34762095198	-0,03491329422	0,42595530929	1
23.07.2019	-0,82116214922	-0,85187509698	0,35750587832	-0,03608578679	0,25950250580	5
30.07.2019	-0,86826408678	-0,88024607551	0,34539838989	0,10161067259	0,17038926860	4
06.08.2019	-0,83678776236	-0,88033595411	0,30935423715	0,02653381131	0,11693328611	7
