Trending 20				
date	x_1	x_2	x_3	y
15.01.2019	-0,08918662455	0,08875882071	-0,93841251370	-6
22.01.2019	0,13580151985	0,02092596576	-0,95144430244	-8
29.01.2019	0,18811096724	0,00000431701	-0,94904771167	-6
05.02.2019	-0,23007659688	0,04140940869	-0,92496952773	-10
12.02.2019	0,23507110989	0,11739979640	-0,90983275085	-7
19.02.2019	0,23500974408	0,07328412129	-0,89722828495	-1
26.02.2019	-0,24703545431	0,01029132392	-0,90022104099	3
05.03.2019	-0,19858581503	0,00452369233	-0,89008661143	4
12.03.2019	0,09630734721	0,03224570652	-0,89215509530	5
19.03.2019	-0,02516770730	0,09272888927	-0,89225649595	4
26.03.2019	-0,01849481886	0,21248446449	-0,88807138459	2
02.04.2019	0,31749061874	0,34639987464	-0,86947148908	2
09.04.2019	-0,51158749667	0,36447834025	-0,84027337861	4
16.04.2019	0,66160895545	0,43939573320	-0,83827346410	8
23.04.2019	0,70691207235	0,66116862016	-0,84531719434	13
30.04.2019	0,63346809303	0,74781483194	-0,85414042973	17
07.05.2019	0,54295917614	0,72452988392	-0,88329995497	15
14.05.2019	0,52437024857	0,65906727928	-0,87092979891	10
21.05.2019	0,28603922562	-0,43319980074	-0,82745441590	0
28.05.2019	0,08342761875	0,26417016379	-0,72363390769	0
04.06.2019	-0,00052258203	0,07828723806	-0,61433700770	0
11.06.2019	-0,07866681205	0,00321614300	-0,34073896189	0
18.06.2019	-0,24325641844	-0,07196285285	0,09496712922	-2
25.06.2019	-0,39400063756	-0,22468605982	-0,00484076823	-2
02.07.2019	-0,51925443651	-0,48280012222	0,04493068896	0
09.07.2019	-0,64293841268	-0,70564081914	-0,17677732266	1
16.07.2019	-0,71649745811	-0,79518024311	0,34762095198	1
23.07.2019	-0,82116214922	-0,85187509698	0,35750587832	5
30.07.2019	-0,86826408678	-0,88024607551	0,34539838989	4
06.08.2019	-0,83678776236	-0,88033595411	0,30935423715	7
13.08.2019	-0,81844203451	-0,84208659648	0,25427332375	9
20.08.2019	-0,78884938693	-0,77064966957	0,22369477089	14
27.08.2019	-0,78169738664	-0,75323921179	-0,19155134946	12
03.09.2019	-0,79198857471	-0,73694591402	-0,08154657388	19
10.09.2019	-0,77871096833	-0,70776482381	-0,01254983828	11
17.09.2019	-0,76069297532	-0,67413832040	0,00396067767	8
24.09.2019	-0,73339748099	-0,63616505859	-0,08153809294	12
01.10.2019	-0,66585242656	-0,56099018625	-0,25559678242	8
08.10.2019	-0,54917224818	-0,41989366989	-0,44856768024	6
15.10.2019	-0,33999459397	-0,27678328425	-0,60112855314	4
22.10.2019	-0,12580773229	-0,18058331531	0,60844626527	1
29.10.2019	-0,00724063154	-0,06293863528	-0,61290314096	1
05.11.2019	-0,03290062987	-0,00025877359	-0,49617709253	1
12.11.2019	0,25476997097	0,10357587746	-0,31593233743	1
19.11.2019	0,28381598278	0,32500164826	-0,15140173017	1
26.11.2019	-0,12571656248	0,20632969698	-0,02316333330	0
03.12.2019	-0,05009188869	0,08105468871	0,00938092540	0
10.12.2019	-0,02416036685	0,01223281383	0,09229547849	0
17.12.2019	0,03951299388	-0,00627848351	0,20510311861	0
24.12.2019	0,06388127259	-0,03103688878	0,40122070367	0
31.12.2019	0,17591356657	-0,02813301457	0,56488930834	-2
07.01.2020	0,30163663706	-0,00788850531	0,71253309901	0
14.01.2020	0,43987059424	0,01235458856	0,85695733101	-6
21.01.2020	0,48282231099	0,02144748696	0,95876711999	-9
28.01.2020	0,52313140733	0,00556430864	0,96079513787	-6
04.02.2020	0,57259954645	0,00072828698	0,96662101383	-2
11.02.2020	0,59617192177	0,02048711518	0,96255524534	0
18.02.2020	0,61476901511	-0,12276389612	0,96277361876	-6
25.02.2020	0,58206288122	-0,20446109477	0,90357758066	0
03.03.2020	0,48447794200	-0,19565243499	0,66929056079	0
10.03.2020	0,42604999385	-0,20346604092	0,44355639760	0
17.03.2020	-0,29802423772	-0,23069172307	-0,13578997282	3
24.03.2020	-0,13926656745	-0,20954668858	0,04547277522	-2
31.03.2020	-0,06192626713	-0,07422561445	0,03516842640	-6
07.04.2020	-0,01810624667	-0,00019123317	0,02167529952	0
14.04.2020	0,00008118114	0,21660588559	0,01138051782	0
21.04.2020	0,03194898336	0,29098183639	0,01333083554	1
28.04.2020	-0,14567030325	0,33925523984	0,00250945829	4
05.05.2020	-0,30703275023	0,39165966415	0,00407311474	5
12.05.2020	-0,46355358096	0,41205296002	0,01521605964	6
19.05.2020	-0,59459668701	0,47522726849	-0,04418914973	8
26.05.2020	-0,68556467555	0,58929450242	0,02781309276	8
02.06.2020	-0,69891274569	0,65634877409	0,01588297855	9
09.06.2020	-0,66845415718	0,56896899091	-0,03442399713	10
16.06.2020	-0,53881124913	0,62554593904	-0,01696751854	13
23.06.2020	-0,36019449138	0,67192200224	-0,01354757849	15
30.06.2020	-0,22866361362	0,70824274498	-0,00146771117	16
