Trending 20							
date	x_1	x_2	x_3	x_4	x_5	x_6	y
03.01.2017	0,00567368527	-0,13711882580	-0,00033032939	-0,04843096581	-0,24022381036	0,58764114914	2
10.01.2017	0,00068813339	-0,30986475607	0,00793512986	0,18183015231	0,00745191279	0,51261025725	3
17.01.2017	0,00136221059	-0,45528656561	0,07616930897	0,36166856019	0,01903391021	0,39461102032	4
24.01.2017	0,01461718410	-0,53422065256	0,10465642705	0,46864707153	0,08081354120	0,29316268097	5
31.01.2017	0,01187558506	-0,53773138539	0,12050245472	0,56582442812	-0,04998631652	0,30115204795	5
07.02.2017	0,02196792096	-0,62071587108	0,16677276234	0,67197142445	-0,02677666977	0,35037593689	4
14.02.2017	0,04864868037	-0,67965357328	0,24302559921	0,74467711299	0,04610327797	0,34462572767	2
21.02.2017	-0,10471248019	-0,71575460281	0,30914697657	0,79353546423	0,11351307471	0,34403456091	2
28.02.2017	-0,21283050326	-0,72932694363	0,27300571177	0,78925416570	-0,07577611209	-0,13896941646	3
07.03.2017	-0,28912992694	-0,74285120197	0,25896564926	0,74767468312	0,13042324024	-0,04802129503	2
14.03.2017	-0,29244997179	-0,70368231496	0,25488948049	0,68046934941	0,16276035013	0,04008879683	4
21.03.2017	-0,15321810330	-0,55841116443	-0,21609189981	0,61980839717	-0,11631546384	0,07684766569	5
28.03.2017	0,02907927113	-0,37799584036	-0,18528999293	0,56898137050	-0,03410538300	0,17249256572	5
04.04.2017	0,00282185710	-0,19009435460	-0,22471226698	0,55908384143	0,00088479533	0,11829539860	4
11.04.2017	0,08959665579	-0,02078699482	0,27825366914	0,55987778444	-0,04776029944	-0,04190968865	4
18.04.2017	0,27192920187	0,03181062100	0,32430023687	0,54081939003	-0,07868693856	0,00848033040	3
25.04.2017	0,28782619455	0,12487435714	0,13892045703	0,51536725049	-0,10378320501	-0,02495748545	4
02.05.2017	-0,13642429386	-0,10301171479	-0,01062492874	0,41991323943	0,05608857301	-0,11729611161	2
09.05.2017	-0,03055274210	-0,05313815484	0,01344115870	0,31333869718	0,08899535104	-0,16015113057	4
16.05.2017	0,00458584019	-0,03595353851	-0,15449913333	0,21220228164	0,16085001998	-0,16644989421	4
23.05.2017	-0,00025507744	-0,01611086831	-0,39680670972	0,06153887922	-0,33821931988	0,13371286584	4
30.05.2017	0,00202230923	0,01659492011	-0,63847977315	0,00317601393	-0,36034085461	0,13056549782	4
06.06.2017	-0,00174989063	-0,01173797951	-0,71263772213	-0,13419495096	-0,28447431539	0,12495239029	3
13.06.2017	-0,00439530834	-0,00182814814	-0,71226338805	-0,20539870091	-0,20487064784	0,14551952710	3
20.06.2017	-0,00881077972	-0,00266394227	0,50043120724	-0,29464096779	0,18703616187	-0,14721944430	-7
27.06.2017	-0,02531968799	-0,01626038173	0,30403506057	-0,26196513723	-0,23902058949	-0,08326726189	2
03.07.2017	-0,05346244630	-0,05381105394	-0,11233059424	-0,21990385397	-0,17908231962	0,01062313948	-24
11.07.2017	-0,06516204617	-0,13556487574	0,00160181511	-0,05068860645	-0,01541001853	0,01394759363	-25
18.07.2017	0,09588561342	-0,27486889330	0,10918360123	-0,02009694795	0,05501341332	0,13489774336	-19
25.07.2017	0,28426958940	-0,46269437742	0,21965657216	-0,08506796727	0,18176188602	0,19981635333	-7
01.08.2017	-0,48552784602	-0,61392458493	0,35237967930	-0,17919357548	0,36310940689	0,28404247087	-2
08.08.2017	-0,54939406216	-0,63874206818	0,43793263922	0,21068644615	0,46739557779	0,33656719013	0
15.08.2017	-0,49108169412	-0,59346421195	0,49024440520	-0,23381660362	0,34318564078	-0,32388899916	0
22.08.2017	-0,30889847725	-0,43638509857	0,49923940226	-0,30983054522	0,21524863125	-0,31722165736	3
29.08.2017	-0,22373173405	-0,30314135356	0,48221081461	-0,37218018245	0,08794039210	0,25223014457	2
05.09.2017	-0,14135281709	-0,18720265566	-0,44177236738	-0,40887764618	0,02416911542	0,18583432496	1
12.09.2017	-0,05682492174	-0,06831909290	0,41398024726	-0,42803009148	-0,00061914526	0,10653163975	1
19.09.2017	-0,00760029374	-0,00029264679	0,29771613713	-0,45690576019	-0,00634911087	0,04059934426	1
26.09.2017	0,02768796040	-0,01538130798	0,19187510319	-0,51029192429	0,00273378831	0,00701177173	0
03.10.2017	-0,07216107564	0,06162242450	0,12673914609	-0,54946267660	0,00573458604	0,00316712704	1
10.10.2017	0,02266447650	0,16780668005	0,05117880674	-0,57849030318	0,00112149261	0,01534665792	2
17.10.2017	0,00554574243	0,25688554364	0,00270038861	-0,65616881908	0,00372770144	0,01210579714	3
24.10.2017	0,14656361680	0,48948004803	0,01064296916	-0,68906326376	0,02589233152	0,00137115646	1
31.10.2017	0,37536341654	0,73583870954	0,07802608309	-0,74902602671	0,07544539299	0,01816064221	5
07.11.2017	0,49760727347	0,78066496396	0,24654868154	-0,62603893632	-0,18556082313	0,01460401149	5
14.11.2017	0,60690069232	0,81958151961	0,25315961857	-0,45787818307	-0,31724488583	0,00893955563	6
21.11.2017	0,62702702962	0,82022771606	-0,25240562587	0,19563082572	-0,47724153656	0,00027563303	7
28.11.2017	0,61129888399	0,81567878912	-0,28684759444	-0,07684892267	-0,48603157099	-0,01660393226	11
05.12.2017	0,57966578640	0,74833712270	-0,24299105279	0,00070042875	-0,47584242658	-0,02004687480	9
12.12.2017	0,59573811078	0,73092640314	-0,22842619026	0,01901453083	-0,37745398515	-0,00633289319	13
19.12.2017	0,59294395704	0,71385438780	-0,20091968552	0,08187796946	-0,28899535018	-0,00238477654	12
26.12.2017	0,57783636892	0,68781873138	-0,16426778032	0,14889450452	-0,19959106924	-0,08194064887	12
02.01.2018	0,55622495859	0,63884135401	-0,10674562229	0,32218440910	-0,12860858881	0,17587577076	10
09.01.2018	0,53627036667	0,58080997898	-0,04929174925	0,54277066803	-0,14558669143	0,17215400808	12
16.01.2018	0,59020493430	0,60672983000	-0,01305871483	0,71391497249	0,12785635559	0,19494997970	17
23.01.2018	0,59507784576	0,60871353917	0,00642472099	0,78463255846	-0,16463162605	0,21550204686	17
30.01.2018	0,54358732058	0,36362565758	0,00133997483	0,82476459141	-0,18973006564	0,27289728811	7
06.02.2018	0,46366327627	0,16893244819	0,00002494143	0,83582926839	-0,23804841816	0,29581178394	10
13.02.2018	0,29622610839	-0,01072672327	0,00296071875	0,81188365410	-0,38222291678	0,27704772063	10
20.02.2018	0,10976385496	-0,03150454309	0,00628237011	0,78997879135	-0,44621263852	0,14344262248	13
27.02.2018	-0,00422434856	-0,18023915608	0,02591425316	0,73979685420	-0,28921686078	-0,03453987805	8
06.03.2018	-0,13052544671	-0,38727490262	0,12203368287	0,73783250837	-0,21153719880	-0,00001298628	1
13.03.2018	-0,31404936746	-0,59456660439	0,21107114841	0,72069325673	-0,13243703800	-0,01697181581	2
20.03.2018	-0,45631098309	-0,73714365369	0,31783053510	0,71727929037	-0,06774400120	-0,02076250010	14
27.03.2018	-0,41697094120	-0,73629927100	0,39033083618	0,70771226687	-0,09421392155	0,00449726122	16
03.04.2018	-0,35593595079	-0,68397695191	0,53132751462	0,65447562871	-0,21601397290	0,01478850068	13
10.04.2018	-0,35622175056	-0,69331422199	0,69549803096	0,64193936317	-0,32120408718	-0,00273124043	2
17.04.2018	-0,36066616076	-0,69491675272	0,85034003110	0,68367720297	-0,52379693836	0,00236757258	8
24.04.2018	-0,41893914815	-0,67717590594	0,86940047086	0,65417529444	-0,56785101571	0,02995351694	5
01.05.2018	-0,56224905894	-0,73953487545	0,88500191462	0,66199412331	-0,72908425562	0,08317560866	0
08.05.2018	-0,58023002617	-0,74425893547	0,88437973498	0,67274939083	-0,63945960360	-0,16048533492	0
15.05.2018	-0,56475901156	-0,71834010188	0,87763604401	0,66963330068	-0,53031856574	0,20925017150	1
22.05.2018	-0,48828167147	-0,66646638239	0,87598528788	0,58820344425	0,30184006994	-0,30332271104	0
29.05.2018	0,24882426702	-0,53442280268	0,86876555787	0,49109660288	0,07731592541	0,22100330885	0
05.06.2018	-0,09579144911	-0,38271855268	0,87131299265	0,29639600309	0,00072243671	0,05787521368	0
12.06.2018	-0,00684822366	-0,24943467212	0,87115247320	0,15475852286	0,04745666135	0,00255838441	0
19.06.2018	-0,00955718175	-0,12990829393	0,78661792796	0,15287445766	0,09723345465	-0,01831420674	2
26.06.2018	-0,04179792689	-0,06710992114	0,71168183289	0,21400424723	0,11596843865	-0,08073123120	5
03.07.2018	-0,09349773332	-0,02551388225	0,60775079077	0,14085579808	0,12850698796	-0,26711151223	2
10.07.2018	-0,09269061312	-0,02425102386	0,50704911344	0,04861488083	0,13531866514	0,50440451491	2
17.07.2018	0,07666492127	-0,00265620379	0,42873703535	0,00078668177	-0,12893473592	0,57015698645	1
24.07.2018	-0,00193020069	0,00612896229	0,32878007517	-0,16169397353	0,21868792856	0,61487479192	0
31.07.2018	-0,00013567090	-0,07149930813	0,38577680287	-0,25578951503	0,24152459058	0,62638414477	0
07.08.2018	0,00177997510	-0,14646518306	0,47742284722	-0,27954481952	0,32898031498	0,63935181964	-5
14.08.2018	-0,00010141658	-0,22378114174	0,49751352422	-0,35081595107	0,43627670836	0,58948798940	0
21.08.2018	-0,00316415951	-0,21810166533	0,48557540953	-0,43567231663	0,45429927888	0,64129044063	0
